subject_id,condition,envelope,xcorr_peak_r,coh_band_avg,plv,wpli,mi
2,MULTI,env_gamma1,0.1139380071856987,0.13479578581516463,0.2537193199285072,0.3666092367674646,0.009955042350449972
3,VIZ,env_broad,0.150598542536563,0.10334741154510961,0.144081211811416,0.19838363759835503,0.08660556848976331
3,VIZ,env_swell_0p2,0.15348371289361437,0.10656649476202319,0.10357471839363312,0.15210285494369546,1.182764586078612
3,VIZ,env_swell_0p1,0.10654005142322309,0.16320218544647405,0.13124490377480574,0.19890962201657655,1.2526211658634523
3,VIZ,env_hrv_lf,0.17919464670416327,0.10359802344268647,0.1996327003916152,0.14930831463303332,0.8455064760498452
3,VIZ,env_hrv_hf,0.14994684444790232,0.1311665826365041,0.04941331648473838,0.04542910027622167,0.6492775180916919
3,VIZ,env_splash_1_5,0.10722044161361151,0.10547631155821405,0.12472496687031917,0.1961096619579721,0.15878271684881629
3,VIZ,env_delta,0.11544765086852389,0.09505988941493924,0.660490886056996,0.49738078311562195,0.2396418318594824
3,VIZ,env_theta,0.1074074606119676,0.09540553584834764,0.15714965038881695,0.251976248806626,0.0838931955944826
3,VIZ,env_alpha,0.10824775722650166,0.09119843367384177,0.1604238196994751,0.23442599250026955,0.045631015343172265
3,VIZ,env_beta_low,0.10279707572179549,0.10187159129478071,0.13301018948046234,0.20545275756404136,0.05384522143819126
3,VIZ,env_beta_high,0.09617003862804221,0.11326378452445225,0.6564887182668635,0.5331109831733446,0.030351906320642996
3,VIZ,env_gamma1,0.0898590340291689,0.08830227639139325,0.12339341357863887,0.18042255725202275,0.019773202771490972
3,AUD,env_broad,0.13466319116581132,0.08432028538460117,0.5050681228925901,0.7465135284216116,0.0927998512571353
3,AUD,env_swell_0p2,0.084821257494636,0.09926796061052597,0.5087889225675087,0.7156718628077247,1.2349508663856543
3,AUD,env_swell_0p1,0.05418622601556557,0.11833088426030833,0.505089804406415,0.6972030398495577,1.2326696341228907
3,AUD,env_hrv_lf,0.15184651759595175,0.10370183411896129,0.10223236068305887,0.1722854251909775,0.8576792980828625
3,AUD,env_hrv_hf,0.14017922982863343,0.13571699114932048,0.09214974385435697,0.12666253611684652,0.6617084544689682
3,AUD,env_splash_1_5,0.07991372504495756,0.13744569609352011,0.2100215880392578,0.3338498482917474,0.18274033030392012
3,AUD,env_delta,0.07673766235192991,0.11239795944318998,0.15602328482184077,0.27829586907811554,0.23175296076725171
3,AUD,env_theta,0.07407899416038512,0.16014365195158128,0.18923265923112192,0.30373138295465607,0.09900363586580685
3,AUD,env_alpha,0.0745284307527039,0.14460629781208995,0.38299432302005443,0.5342242624482909,0.049384524752338343
3,AUD,env_beta_low,0.06468821907598925,0.12568437751109637,0.4958504190776129,0.5867465797589003,0.057306860130698745
3,AUD,env_beta_high,0.07079125842263916,0.09760244858325877,0.3864897275312022,0.5711986660508275,0.04248013249985494
3,AUD,env_gamma1,0.07056802369980994,0.10178713635872581,0.5632318268499225,0.7846348004095325,0.03034478955869968
3,MULTI,env_broad,0.10317144945316309,0.15243524867875843,0.03824436681263279,0.0032862017929529853,0.07414365519108213
3,MULTI,env_swell_0p2,0.09463384705823435,0.20659692767596893,0.043952331333487756,0.03080685061341748,1.0934797041758806
3,MULTI,env_swell_0p1,0.05952112735004754,0.17000952570407663,0.04833326764537568,0.06725800819220723,1.1165629044118495
3,MULTI,env_hrv_lf,0.14226579211781473,0.10048611613238266,0.04120652694263792,0.056149280901990985,0.6830906233229923
3,MULTI,env_hrv_hf,0.13644579864823964,0.08692024314381588,0.24210535324675272,0.06196373450423337,0.5108456206223382
3,MULTI,env_splash_1_5,0.0780739789427332,0.15150553008887466,0.3767354652262803,0.05242280434594111,0.1410273176038368
3,MULTI,env_delta,0.10735813258619517,0.1460993779317397,0.11105765231566533,0.0645807937470123,0.20975480322550588
3,MULTI,env_theta,0.07817748191374296,0.17481837147594445,0.05986590604393061,0.06453838372959915,0.0702088418132032
